mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-2	4/4	1	0				line	firstMeasure	2
2	1	4	18.0	-2	4/4	9/2	0		1		line		3
3	1	22	7.0	-2	4/4	7/4	0		1		line		4
4	1	29	6.0	-2	4/4	3/2	0		1		line		5
5	1	35	9.0	0	4/4	9/4	0		1		page		6
6	2	44	25.0	0	4/4	25/4	0				line		7
7	2	69	12.0	0	4/4	3	0		1				8
8	2	81	6.0	-2	4/4	3/2	0		1				9
9	3	87	18.0	-2	4/4	9/2	0				line		10
10	4	105	20.0	-2	4/4	5	0						11
11	4	125	11.0	-2	3/4	11/4	0		1		line		12
12	5	136	20.0	-2	20/4	5	0						13
13	6	156	6.0	-2	6/4	3/2	0						14
14	7	162	5.0	-2	5/4	5/4	0						15
15	8	167	5.0	-2	5/4	5/4	0					lastMeasure	-1
